Price,Close,High,Low,Open,Volume
Ticker,^SSMI,^SSMI,^SSMI,^SSMI,^SSMI
Date,,,,,
2022-12-21,10845.58984375,10845.58984375,10690.9697265625,10699.0703125,37099700
2022-12-22,10774.6396484375,10890.4296875,10760.4404296875,10850.66015625,34749600
2022-12-23,10804.6796875,10843.73046875,10761.2900390625,10804.2998046875,29382200
2022-12-27,10839.2197265625,10876.3798828125,10817.48046875,10834.1396484375,21239100
2022-12-28,10812.669921875,10854.900390625,10803.099609375,10825.66015625,27529400
2022-12-29,10857.349609375,10869.900390625,10737.900390625,10744.01953125,25220400
2022-12-30,10729.400390625,10830.3603515625,10729.400390625,10809.16015625,32554800
2023-01-03,10978.6396484375,11004.4599609375,10822.759765625,10853.91015625,53477000
2023-01-04,11140.26953125,11140.26953125,11015.91015625,11020.740234375,51905200
2023-01-05,11057.3896484375,11112.5,11048.08984375,11093.6103515625,44809600
2023-01-06,11144.5400390625,11147.8701171875,11048.1396484375,11068.6201171875,34820400
2023-01-09,11212.5703125,11234.1298828125,11152.0400390625,11171.419921875,50371400
2023-01-10,11162.150390625,11180.509765625,11108.1796875,11123.580078125,38955600
2023-01-11,11246.009765625,11306.3095703125,11124.919921875,11174.080078125,60814400
2023-01-12,11287.8203125,11328.7998046875,11247.9599609375,11304.080078125,56215100
2023-01-13,11290.7900390625,11342.599609375,11251.259765625,11307.41015625,49351000
2023-01-16,11435.990234375,11435.990234375,11307.9697265625,11318.51953125,39913400
2023-01-17,11401.990234375,11453.6396484375,11376.3095703125,11417.5302734375,44164600
2023-01-18,11366.6201171875,11423.0703125,11352.8798828125,11381.2001953125,53384300
2023-01-19,11258.9697265625,11372.580078125,11258.9697265625,11314.2099609375,65186500
2023-01-20,11295.01953125,11320.3798828125,11274.4296875,11294.7197265625,45428800
2023-01-23,11406.26953125,11406.900390625,11290.900390625,11319.580078125,43970700
2023-01-24,11406.2900390625,11436.7900390625,11368.8095703125,11413.75,53570100
2023-01-25,11404.76953125,11404.76953125,11327.9296875,11386.5703125,39768900
2023-01-26,11317.5595703125,11441.099609375,11317.5595703125,11425.41015625,55353900
2023-01-27,11332.2998046875,11359.4599609375,11296.150390625,11339.599609375,50188000
2023-01-30,11379.6396484375,11397.5302734375,11287.9296875,11296.5302734375,46419800
2023-01-31,11285.7802734375,11358.75,11238.8095703125,11358.75,58609100
2023-02-01,11200.9296875,11301.3095703125,11180.259765625,11299.5302734375,54008700
2023-02-02,11188.419921875,11279.8095703125,11146.4501953125,11224.080078125,76600100
2023-02-03,11349.3896484375,11355.4501953125,11181.9599609375,11192.7099609375,54123700
2023-02-06,11283.25,11307.48046875,11229.48046875,11305.509765625,48616300
2023-02-07,11233.8701171875,11304.7001953125,11217.1796875,11290.259765625,40579800
2023-02-08,11276.2802734375,11361.73046875,11271.4501953125,11358.6396484375,51978000
2023-02-09,11217.73046875,11336.2197265625,11215.7197265625,11313.6103515625,152370300
2023-02-10,11130.4599609375,11172.1796875,11034.48046875,11146.509765625,76230900
2023-02-13,11209.33984375,11214.51953125,11141.3896484375,11144.9501953125,49707100
2023-02-14,11231.91015625,11308.91015625,11216.6396484375,11233.169921875,47972400
2023-02-15,11272.669921875,11285.3701171875,11195.099609375,11206.1103515625,40602300
2023-02-16,11194.91015625,11320.5400390625,11154.1103515625,11309.83984375,56282900
2023-02-17,11256.2900390625,11277.3798828125,11116.7099609375,11153.2802734375,47402000
2023-02-20,11266.6796875,11291.7001953125,11247.400390625,11286.2802734375,36165500
2023-02-21,11282.16015625,11292.7197265625,11164.099609375,11251.5498046875,76330800
2023-02-22,11300.2900390625,11333.849609375,11197.76953125,11266.650390625,43328700
2023-02-23,11247.75,11320.099609375,11246.6796875,11317.1201171875,43815800
2023-02-24,11181.76953125,11315.1796875,11141.6796875,11297.5,37136700
2023-02-27,11219.9296875,11272.6904296875,11215.6201171875,11215.6201171875,44258900
2023-02-28,11098.349609375,11220.150390625,11098.349609375,11183.25,63103000
2023-03-01,11056.080078125,11141.1201171875,11040.23046875,11091.900390625,47473100
2023-03-02,11165.580078125,11168.830078125,10994.16015625,11005.2197265625,83241100
2023-03-03,11190.08984375,11194.41015625,11134.8095703125,11192.669921875,59691300
2023-03-06,11147.25,11203.669921875,11137.9404296875,11173.400390625,43899800
2023-03-07,11064.080078125,11181.6796875,11064.080078125,11122.0498046875,39636500
2023-03-08,11025.259765625,11044.8203125,10995.919921875,11016.849609375,44628100
2023-03-09,10948.849609375,10975.3896484375,10908.33984375,10963.8701171875,58798000
2023-03-10,10765.259765625,10880.76953125,10720.080078125,10860.73046875,102111500
2023-03-13,10632.0498046875,10739.6201171875,10538.349609375,10735.7802734375,170957400
2023-03-14,10716.7197265625,10728.66015625,10593.5498046875,10643.3798828125,119290900
2023-03-15,10516.400390625,10720.7802734375,10460.33984375,10716.7802734375,360982800
2023-03-16,10719.099609375,10719.099609375,10524.3701171875,10609.7001953125,279318100
2023-03-17,10613.5498046875,10794.330078125,10566.900390625,10783.759765625,251684700
2023-03-20,10643.6396484375,10689.759765625,10395.330078125,10571.08984375,416073200
2023-03-21,10792.580078125,10814.48046875,10731.900390625,10740.3603515625,162338900
2023-03-22,10782.2802734375,10846.7001953125,10763.41015625,10788.6103515625,106037900
2023-03-23,10718.5400390625,10729.2099609375,10653.9599609375,10723.73046875,80655900
2023-03-24,10634.0400390625,10669.0400390625,10561.6298828125,10655.1796875,100791100
2023-03-27,10786.2197265625,10817.7197265625,10722.9697265625,10785.2802734375,63069300
2023-03-28,10839.1103515625,10857.6103515625,10804.759765625,10835.830078125,60420300
2023-03-29,10963.3095703125,10984.919921875,10882.7802734375,10890.5302734375,91271300
